186.8064370866327, 0.000002100206471104892
187.51957385063278, 0.0000010606226888013262
188.36854618872806, 0.0000037535223989180925
189.3873129944424, 6.4170154436566e-7
192.10402447634735, 0.00000633222718775863
192.67000603507753, 4.1874501046269865e-7
196.85826956968103, 0.000009565192338701836
197.5374474401573, 2.80827405218631e-7
201.6125146630147, 0.00001422156325053196
204.2726279890467, 1.771428835189742e-7
206.5608105764845, 0.000021506822032031143
213.1585384611108, 1.1921261816125354e-7
212.47936059063457, 0.00003329125854307403
219.0447466719049, 0.00005104252843890061
216.89401674873014, 0.05666833859579811
216.55442781349203, 0.10646505854066148
217.00721306047618, 0.1825321467947151
222.15764524492099, 9.396803257455147e-8
219.6107282306351, 0.031461075576496425
222.66702864777815, 0.2364719318151187
222.32743971254004, 0.02081488974435263
226.37163521401217, 0.00007579279174240251
225.044151194445, 0.013940445932328892
230.76056493762005, 8.476894985050195e-8
229.79839628777867, 0.008546793421572822
232.1755188344455, 0.3018737748598107
234.55264138111235, 0.00011672222743409957
236.9297639277792, 0.005483166263435039
240.1404229518487, 7.586678444691618e-8
241.06142930650967, 0.3802582870326295
243.04236476206538, 0.00018430713282931857
244.740309438256, 0.0036575224036044505
248.40786993882764, 6.942303190086303e-8
250.11713424619282, 0.4823169542747871
251.53208814301834, 0.00028020241930248755
252.89044388397085, 0.0024991345509044046
257.0221092627013, 6.198490107890283e-8
258.6634557830189, 0.5772268728680613
259.3426336534951, 0.0004148018820580721
261.31842382215325, 0.0016056745866443278
266.1344123582576, 5.5661759512132536e-8
265.1156455525431, 0.000598997852908477
267.1531791639719, 0.6767244821837078
268.17194596968625, 0.0011025583257116584
267.83235703444814, 0.0007944524036974834
274.8505283627027, 5.091135753069659e-8
275.82813287323654, 0.8106291736252618
284.0760277700049, 4.659950499026987e-8
284.13262592587785, 0.937280648514283
292.62234930683087, 4.3937222209498885e-8
301.16867084365697, 4.09416483046171e-8
310.28097393921314, 3.8142556559980506e-8
319.2800807230233, 3.5781192747945256e-8
327.7543682432837, 3.3562918153300345e-8
336.64542400224536, 3.105042491582373e-8
345.5416250481045, 2.938891673871578e-8
354.4275355201687, 2.711390056725769e-8
363.20024968048676, 2.554927252702405e-8
372.086160152551, 2.388246546092191e-8
380.9154724687421, 2.221127551122764e-8
389.8682716704743, 2.0563366855061388e-8
398.6872934128703, 1.951450408255446e-8
406.7242315468392, 1.8569018077977322e-8
416.23272173350654, 1.7304416764543447e-8
425.0620340496977, 1.644561254408671e-8
433.8913463658888, 1.551078307413191e-8
442.4736849109977, 1.4869402972827354e-8
451.43677468652504, 1.393417448510121e-8
460.66227409382725, 1.31648237504136e-8
469.4555694017356, 1.2418550982826168e-8
478.099651389615, 1.170614527795539e-8
487.91685879013517, 1.1178638764827191e-8
496.1287366786206, 1.0446654271488401e-8
505.34085833998927, 9.865832145156671e-9
514.0343350820851, 9.443313884218788e-9
522.6938529306572, 8.857788663840815e-9
531.7547031572379, 8.403966511826666e-9
540.2958794071664, 8.0435940746319e-9
548.0781258397067, 7.54447409583489e-9
562.8596775485437, 7.076325440419304e-9
571.0852762020893, 6.6713690457380925e-9
580.0380754038215, 6.290749061714244e-9
588.7439008344714, 5.992642368019826e-9
597.6864094624087, 5.713198863013261e-9
606.1761328433618, 5.3693116944335824e-9
615.9110156535211, 5.059471521750726e-9
625.0233187490774, 4.761217959019418e-9
634.2488181563796, 4.472359541773818e-9
643.0781304725707, 4.2232801082081694e-9
651.7222124604501, 3.9898412091479214e-9
660.6235587932068, 3.738895480720369e-9
669.452871109398, 3.5184892795962168e-9
678.3953797373351, 3.3296305372903885e-9
687.965613366773, 3.1275095701777988e-9
697.1293693313047, 2.924473492036955e-9
706.3548687386071, 2.755714547996037e-9
715.2973773665442, 2.607003811307486e-9
723.5607081240051, 2.4403945341238546e-9
732.9765831465165, 2.29432936515413e-9
741.5589216916255, 2.1810075040440253e-9
750.5580284754357, 2.0607964145224476e-9
759.0477518563887, 1.908817500237264e-9
767.9851151974283, 1.7881159452502857e-9
777.1591617357551, 1.663821121778955e-9
785.5017299114382, 1.554201052968692e-9
794.8177863681374, 1.4218191908070541e-9
804.4137464320629, 1.3060970537206943e-9
812.8725980916307, 1.2326731651246305e-9
822.0723710644452, 1.1357289781017119e-9
830.5312227240129, 1.0468730510433786e-9
839.6075088112863, 9.678610932640304e-10
849.2086141621095, 8.784114349219951e-10
857.6983375430625, 7.841531483433104e-10
866.2446590798885, 7.154108097997029e-10
875.2334752899036, 6.493393704023177e-10
884.4579456398264, 5.845070224010894e-10
892.583382708433, 5.29189056269709e-10
901.8448991240181, 4.693301943918705e-10
907.9574999583043, 4.230235150265101e-10
919.1639348211622, 3.4735899384122884e-10
928.394579515362, 2.897573474837242e-10
937.2753447005286, 2.519914832854396e-10
945.9914607049736, 2.1287141871042752e-10
954.9442599067061, 1.6904114196155155e-10
963.3670945579909, 1.283097566220548e-10
972.3096031859279, 9.477780346947428e-11
980.629532099262, 6.20379641052422e-11
986.40254399831, 4.106601603787603e-11
990.4776112211673, 2.552104223693674e-11
993.7037061059295, 1.627529070312796e-11
995.5714452497391, 1.122603770511886e-11
